condition,sub_cond,source,item,n_input,n_continuations,n_tests,input_1,input_2,input_3,input_4,context_prompt,continuation_1,continuation_2,continuation_3,continuation_4,test_1,test_2,test_3,test_4
split_reference,split-ref_percep_near,Claude Sonnet 4.5,13,3,2,4,Isabella saw Jonathan seated next to Sarah at the dinner. They both chose the fish entree.,Jonathan saw Isabella seated next to Sarah at the dinner. They both chose the fish entree.,Isabella saw Jonathan seated at the dinner. They both chose the fish entree.,N/A,N/A,He ordered the vegetarian option.,She ordered the vegetarian option.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,Claude Sonnet 4.5,14,3,2,4,Nathan noticed Victoria working near Lucas at the construction site. They both wore hard hats.,Victoria noticed Nathan working near Lucas at the construction site. They both wore hard hats.,Nathan noticed Victoria working at the construction site. They both wore hard hats.,N/A,N/A,He went without safety gear.,She went without safety gear.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,Claude Sonnet 4.5,15,3,2,4,Samantha spotted Brandon sitting across from Megan at the meeting. They both later presented data.,Brandon spotted Samantha sitting across from Megan at the meeting. They both presented data.,Samantha spotted Brandon sitting at the meeting. They both presented data.,N/A,N/A,She only listened to others.,He only listened to others.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,Claude Sonnet 4.5,16,3,2,4,Eric found Rebecca standing by Peter at the gallery opening. They both admired abstract art.,Rebecca found Eric standing by Peter at the gallery opening. They both admired abstract art.,Eric found Rebecca standing at the gallery opening. They both admired abstract art.,N/A,N/A,He preferred realistic paintings.,She preferred realistic paintings.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,Claude Sonnet 4.5,17,3,2,4,Lauren watched Matthew seated beside Sophie at the piano. They both played classical pieces.,Matthew watched Lauren seated beside Sophie at the piano. They both played classical pieces.,Lauren watched Matthew seated at the piano. They both played classical pieces.,N/A,N/A,She performed jazz instead.,He performed jazz instead.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,Claude Sonnet 4.5,19,3,2,4,Chloe observed Jacob standing near Anna at the podium. They both addressed the audience.,Jacob observed Chloe standing near Anna at the podium. They both addressed the audience.,Chloe observed Jacob standing at the podium. They both addressed the audience.,N/A,N/A,She stayed silent throughout.,He stayed silent throughout.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,Claude Sonnet 4.5,20,3,2,4,Austin noticed Natalie sitting next to Owen at the workshop. They both took copious notes.,Natalie noticed Austin sitting next to Owen at the workshop. They both took copious notes.,Austin noticed Natalie sitting at the workshop. They both took copious notes.,N/A,N/A,He didn't write anything down.,She didn't write anything down.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,Claude Sonnet 4.5,21,3,2,4,Madison found Connor working beside Zoe at the computer. They both debugged code.,Connor found Madison working beside Zoe at the computer. They both debugged code.,Madison found Connor working at the computer. They both debugged code.,N/A,N/A,She wrote new features instead.,He wrote new features instead.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,Claude Sonnet 4.5,22,3,2,4,Jordan spotted Alexis seated across from Riley at the negotiation. They both reviewed the contract.,Alexis spotted Jordan seated across from Riley at the negotiation. They both reviewed the contract.,Jordan spotted Alexis seated at the negotiation. They both reviewed the contract.,N/A,N/A,They signed without reading.,They signed without reading.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,Claude Sonnet 4.5,23,3,2,4,Ethan saw Abigail standing behind Dylan in the registration line. They both filled out forms.,Abigail saw Ethan standing behind Dylan in the registration line. They both filled out forms.,Ethan saw Abigail standing in the registration line. They both filled out forms.,N/A,N/A,He completed everything online.,She completed everything online.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,Claude Sonnet 4.5,24,3,2,4,Zoe witnessed Cameron sitting near Morgan at the tasting. They both sampled the wine.,Cameron witnessed Zoe sitting near Morgan at the tasting. They both sampled the wine.,Zoe witnessed Cameron sitting at the tasting. They both sampled the wine.,N/A,N/A,She stuck to water.,He stuck to water.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,Claude Sonnet 4.5,25,3,2,4,Quinn observed Parker standing alongside Sage at the protest. They both carried signs.,Parker observed Quinn standing alongside Sage at the protest. They both carried signs.,Quinn observed Parker standing at the protest. They both carried signs.,N/A,N/A,They came without any materials.,They came without any materials.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,1,3,2,4,Tariq witnessed Fran sitting near James during the lunch break. They both were wearing headphones.,Fran witnessed Tariq sitting near James during the lunch break. They both were wearing headphones.,Tariq witnessed Fran sitting during the lunch break. They both were wearing headphones.,N/A,N/A,He later asked James why Fran looked distracted.,She later thanked Tariq for sitting near James.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,2,3,2,4,Amina saw Omar standing beside Lina at the bus stop. They both were holding umbrellas.,Omar saw Amina standing beside Lina at the bus stop. They both were holding umbrellas.,Amina saw Omar standing at the bus stop. They both were holding umbrellas.,N/A,N/A,She later waved to Lina as Omar boarded.,He later thanked Amina for waiting beside Lina.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,3,3,2,4,Felix noticed Nora sitting next to Jakob in the lecture hall. They both were taking notes.,Nora noticed Felix sitting next to Jakob in the lecture hall. They both were taking notes.,Felix noticed Nora sitting in the lecture hall. They both were taking notes.,N/A,N/A,He later asked Jakob what Nora wrote down.,She later thanked Felix for sitting next to Jakob.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,4,3,2,4,Sara observed Khalid walking alongside Emma on the sidewalk. They both were carrying backpacks.,Khalid observed Sara walking alongside Emma on the sidewalk. They both were carrying backpacks.,Sara observed Khalid walking on the sidewalk. They both were carrying backpacks.,N/A,N/A,She later called Emma to check in with Khalid.,He later thanked Sara for walking alongside Emma.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,5,3,2,4,Noah saw Dalia sitting near Rami at the café. They both were sipping tea.,Dalia saw Noah sitting near Rami at the café. They both were sipping tea.,Noah saw Dalia sitting at the café. They both were sipping tea.,N/A,N/A,He later nodded to Rami as Dalia laughed.,She later thanked Noah for sitting near Rami.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,6,3,2,4,Huda glimpsed Leon waiting beside Mia at the entrance. They both were checking their phones.,Leon glimpsed Huda waiting beside Mia at the entrance. They both were checking their phones.,Huda glimpsed Leon waiting at the entrance. They both were checking their phones.,N/A,N/A,She later asked Mia if Leon was still waiting.,He later thanked Huda for waiting beside Mia.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,7,3,2,4,Yusuf noticed Layla standing next to Jonas in the hallway. They both were wearing badges.,Layla noticed Yusuf standing next to Jonas in the hallway. They both were wearing badges.,Yusuf noticed Layla standing in the hallway. They both were wearing badges.,N/A,N/A,He later asked Jonas why Layla looked rushed.,She later thanked Yusuf for standing next to Jonas.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,8,3,2,4,Clara saw Tariq sitting beside Nina on the train. They both were reading quietly.,Tariq saw Clara sitting beside Nina on the train. They both were reading quietly.,Clara saw Tariq sitting on the train. They both were reading quietly.,N/A,N/A,She later smiled at Nina as Tariq stood up.,He later thanked Clara for sitting beside Nina.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,9,3,2,4,Karim observed Elena walking alongside Samir after class. They both were carrying notebooks.,Elena observed Karim walking alongside Samir after class. They both were carrying notebooks.,Karim observed Elena walking after class. They both were carrying notebooks.,N/A,N/A,He later asked Samir where Elena was headed.,She later thanked Karim for walking alongside Samir.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,10,3,2,4,Maha witnessed David sitting next to Hana in the waiting room. They both were filling forms.,David witnessed Maha sitting next to Hana in the waiting room. They both were filling forms.,Maha witnessed David sitting in the waiting room. They both were filling forms.,N/A,N/A,She later asked Hana if David needed help.,He later thanked Maha for sitting next to Hana.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,11,3,2,4,Jakob noticed Salma standing beside Luca at the ticket counter. They both were holding documents.,Salma noticed Jakob standing beside Luca at the ticket counter. They both were holding documents.,Jakob noticed Salma standing at the ticket counter. They both were holding documents.,N/A,N/A,He later asked Luca whether Salma found the right line.,She later thanked Jakob for standing beside Luca.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,12,3,2,4,Adele saw Omar sitting near Sofia in the courtyard. They both were eating sandwiches.,Omar saw Adele sitting near Sofia in the courtyard. They both were eating sandwiches.,Adele saw Omar sitting in the courtyard. They both were eating sandwiches.,N/A,N/A,She later waved to Sofia as Omar looked up.,He later thanked Adele for sitting near Sofia.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,13,3,2,4,Rami observed Nour standing next to Felix in the corridor. They both were looking at a poster.,Nour observed Rami standing next to Felix in the corridor. They both were looking at a poster.,Rami observed Nour standing in the corridor. They both were looking at a poster.,N/A,N/A,He later asked Felix what Nour pointed at.,She later thanked Rami for standing next to Felix.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,14,3,2,4,Lina witnessed Hassan walking alongside Dalia in the lobby. They both were smiling.,Hassan witnessed Lina walking alongside Dalia in the lobby. They both were smiling.,Lina witnessed Hassan walking in the lobby. They both were smiling.,N/A,N/A,She later greeted Dalia while Hassan held the door.,He later thanked Lina for walking alongside Dalia.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,15,3,2,4,Milan saw Emma sitting beside Yusuf in the studio. They both were adjusting microphones.,Emma saw Milan sitting beside Yusuf in the studio. They both were adjusting microphones.,Milan saw Emma sitting in the studio. They both were adjusting microphones.,N/A,N/A,He later asked Yusuf if Emma finished setting up.,She later thanked Milan for sitting beside Yusuf.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,16,3,2,4,Nina noticed Tariq waiting near Lea at the gate. They both were holding tickets.,Tariq noticed Nina waiting near Lea at the gate. They both were holding tickets.,Nina noticed Tariq waiting at the gate. They both were holding tickets.,N/A,N/A,She later asked Lea if Tariq found the right gate.,He later thanked Nina for waiting near Lea.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,17,3,2,4,Omar observed Jana sitting next to Karim on the bench. They both were scrolling on phones.,Jana observed Omar sitting next to Karim on the bench. They both were scrolling on phones.,Omar observed Jana sitting on the bench. They both were scrolling on phones.,N/A,N/A,He later asked Karim whether Jana was ready to leave.,She later thanked Omar for sitting next to Karim.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,18,3,2,4,Hannah saw Leon standing beside Sara near the stage. They both were clapping.,Leon saw Hannah standing beside Sara near the stage. They both were clapping.,Hannah saw Leon standing near the stage. They both were clapping.,N/A,N/A,She later smiled at Sara as Leon cheered.,He later thanked Hannah for standing beside Sara.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,19,3,2,4,Felix noticed Amina walking alongside Luca in the rain. They both were soaked.,Amina noticed Felix walking alongside Luca in the rain. They both were soaked.,Felix noticed Amina walking in the rain. They both were soaked.,N/A,N/A,He later offered Luca a towel as Amina sighed.,She later thanked Felix for walking alongside Luca.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,20,3,2,4,Samira witnessed David sitting near Nour at the clinic. They both were whispering.,David witnessed Samira sitting near Nour at the clinic. They both were whispering.,Samira witnessed David sitting at the clinic. They both were whispering.,N/A,N/A,She later asked Nour what David said quietly.,He later thanked Samira for sitting near Nour.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,21,3,2,4,Jonas observed Layla standing next to Rami in the queue. They both were looking at the menu.,Layla observed Jonas standing next to Rami in the queue. They both were looking at the menu.,Jonas observed Layla standing in the queue. They both were looking at the menu.,N/A,N/A,He later asked Rami what Layla wanted to order.,She later thanked Jonas for standing next to Rami.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,22,3,2,4,Lea saw Hassan sitting beside Emma on the couch. They both were watching a video.,Hassan saw Lea sitting beside Emma on the couch. They both were watching a video.,Lea saw Hassan sitting on the couch. They both were watching a video.,N/A,N/A,She later asked Emma what Hassan thought of the video.,He later thanked Lea for sitting beside Emma.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,23,3,2,4,Mia witnessed Tariq walking alongside Dalia downtown. They both were carrying shopping bags.,Tariq witnessed Mia walking alongside Dalia downtown. They both were carrying shopping bags.,Mia witnessed Tariq walking downtown. They both were carrying shopping bags.,N/A,N/A,She later greeted Dalia as Tariq crossed the street.,He later thanked Mia for walking alongside Dalia.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,24,3,2,4,Yusuf noticed Nina sitting near Omar on the tram. They both were yawning.,Nina noticed Yusuf sitting near Omar on the tram. They both were yawning.,Yusuf noticed Nina sitting on the tram. They both were yawning.,N/A,N/A,He later asked Omar if Nina was tired.,She later thanked Yusuf for sitting near Omar.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_percep_near,GPT-5.2 Thinking,25,3,2,4,Clara saw Jakob standing beside Salma at the kiosk. They both were browsing snacks.,Jakob saw Clara standing beside Salma at the kiosk. They both were browsing snacks.,Clara saw Jakob standing at the kiosk. They both were browsing snacks.,N/A,N/A,She later asked Salma what Jakob picked out.,He later thanked Clara for standing beside Salma.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,1,3,2,4,Marcus met with Elena and David at the office. They both brought printed agendas.,Elena met with Marcus and David at the office. They both brought printed agendas.,Marcus met with Elena at the office. They both brought printed agendas.,N/A,N/A,He used only his tablet.,She used only her tablet.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,2,3,2,4,Sarah collaborated with Thomas and Julia on the project. They both contributed original ideas.,Thomas collaborated with Sarah and Julia on the project. They both contributed original ideas.,Sarah collaborated with Thomas on the project. They both contributed original ideas.,N/A,N/A,She just implemented others' suggestions.,He just implemented others' suggestions.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,3,3,2,4,James studied with Rachel and Emma for the exam. They both reviewed old notes.,Rachel studied with James and Emma for the exam. They both reviewed old notes.,James studied with Rachel for the exam. They both reviewed old notes.,N/A,N/A,He only read the textbook.,She only read the textbook.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,4,3,2,4,Dr. Chen worked with Patricia and Michael in the laboratory. They both conducted experiments.,Patricia worked with Dr. Chen and Michael in the laboratory. They both conducted experiments.,Dr. Chen worked with Patricia in the laboratory. They both conducted experiments.,N/A,N/A,She only analyzed data.,He only analyzed data.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,5,3,2,4,Maya traveled with Kevin and Lisa to the conference. They both presented their research.,Kevin traveled with Maya and Lisa to the conference. They both presented their research.,Maya traveled with Kevin to the conference. They both presented their research.,N/A,N/A,She only attended as audience.,He only attended as audience.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,6,3,2,4,Robert exercised with Amanda and Carlos at the gym. They both lifted weights.,Amanda exercised with Robert and Carlos at the gym. They both lifted weights.,Robert exercised with Amanda at the gym. They both lifted weights.,N/A,N/A,He stuck to cardio only.,She stuck to cardio only.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,7,3,2,4,Sophie practiced with Daniel and Nina for the recital. They both played from memory.,Daniel practiced with Sophie and Nina for the recital. They both played from memory.,Sophie practiced with Daniel for the recital. They both played from memory.,N/A,N/A,She read from the sheet music.,He read from the sheet music.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,8,3,2,4,Victor competed with Jennifer and Alex in the tournament. They both reached the finals.,Jennifer competed with Victor and Alex in the tournament. They both reached the finals.,Victor competed with Jennifer in the tournament. They both reached the finals.,N/A,N/A,He was eliminated early.,She was eliminated early.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,9,3,2,4,Professor Lee discussed the topic with Olivia and Ryan. They both raised concerns.,Olivia discussed the topic with Professor Lee and Ryan. They both raised concerns.,Professor Lee discussed the topic with Olivia. They both raised concerns.,N/A,N/A,She agreed with everything.,He agreed with everything.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,10,3,2,4,Hannah volunteered with Christopher and Mark at the shelter. They both worked with animals.,Christopher volunteered with Hannah and Mark at the shelter. They both worked with animals.,Hannah volunteered with Christopher at the shelter. They both worked with animals.,N/A,N/A,She handled administrative tasks.,He handled administrative tasks.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,11,3,2,4,Benjamin trained with Emma and Tyler for the marathon. They both ran every morning.,Emma trained with Benjamin and Tyler for the marathon. They both ran every morning.,Benjamin trained with Emma for the marathon. They both ran every morning.,N/A,N/A,He only trained in evenings.,She only trained in evenings.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,12,3,2,4,Grace dined with Andrew and Claire at the restaurant. They both ordered wine.,Andrew dined with Grace and Claire at the restaurant. They both ordered wine.,Grace dined with Andrew at the restaurant. They both ordered wine.,N/A,N/A,She had water instead.,He had water instead.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,13,3,2,4,Isabella rehearsed with Jonathan and Sarah for the play. They both memorized their lines.,Jonathan rehearsed with Isabella and Sarah for the play. They both memorized their lines.,Isabella rehearsed with Jonathan for the play. They both memorized their lines.,N/A,N/A,He still needed the script.,She still needed the script.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,14,3,2,4,Nathan brainstormed with Victoria and Lucas during the session. They both suggested creative solutions.,Victoria brainstormed with Nathan and Lucas during the session. They both suggested creative solutions.,Nathan brainstormed with Victoria during the session. They both suggested creative solutions.,N/A,N/A,He stayed quiet throughout.,She stayed quiet throughout.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,15,3,2,4,Samantha hiked with Brandon and Megan in the mountains. They both carried backpacks.,Brandon hiked with Samantha and Megan in the mountains. They both carried backpacks.,Samantha hiked with Brandon in the mountains. They both carried backpacks.,N/A,N/A,She traveled light with nothing.,He traveled light with nothing.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,16,3,2,4,Eric debated with Rebecca and Peter about the policy. They both cited research studies.,Rebecca debated with Eric and Peter about the policy. They both cited research studies.,Eric debated with Rebecca about the policy. They both cited research studies.,N/A,N/A,He relied only on opinions.,She relied only on opinions.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,17,3,2,4,Lauren painted with Matthew and Sophie in the studio. They both used oil paints.,Matthew painted with Lauren and Sophie in the studio. They both used oil paints.,Lauren painted with Matthew in the studio. They both used oil paints.,N/A,N/A,She worked with watercolors.,He worked with watercolors.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,18,3,2,4,Tyler played tennis with Melissa and Jake at the club. They both served overhand.,Melissa played tennis with Tyler and Jake at the club. They both served overhand.,Tyler played tennis with Melissa at the club. They both served overhand.,N/A,N/A,He used underhand serves.,She used underhand serves.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,19,3,2,4,Chloe shopped with Jacob and Anna at the market. They both bought fresh vegetables.,Jacob shopped with Chloe and Anna at the market. They both bought fresh vegetables.,Chloe shopped with Jacob at the market. They both bought fresh vegetables.,N/A,N/A,She only purchased frozen items.,He only purchased frozen items.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,20,3,2,4,Austin camped with Natalie and Owen in the forest. They both slept in tents.,Natalie camped with Austin and Owen in the forest. They both slept in tents.,Austin camped with Natalie in the forest. They both slept in tents.,N/A,N/A,He stayed in a cabin.,She stayed in a cabin.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,21,3,2,4,Madison cooked with Connor and Zoe for the party. They both prepared appetizers.,Connor cooked with Madison and Zoe for the party. They both prepared appetizers.,Madison cooked with Connor for the party. They both prepared appetizers.,N/A,N/A,She focused on desserts only.,He focused on desserts only.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,22,3,2,4,Jordan negotiated with Alexis and Riley about the contract. They both requested revisions.,Alexis negotiated with Jordan and Riley about the contract. They both requested revisions.,Jordan negotiated with Alexis about the contract. They both requested revisions.,N/A,N/A,They accepted all terms.,They accepted all terms.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,23,3,2,4,Ethan performed with Abigail and Dylan at the concert. They both played original compositions.,Abigail performed with Ethan and Dylan at the concert. They both played original compositions.,Ethan performed with Abigail at the concert. They both played original compositions.,N/A,N/A,He only covered famous songs.,She only covered famous songs.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,24,3,2,4,Zoe gardened with Cameron and Morgan on Saturday. They both planted vegetables.,Cameron gardened with Zoe and Morgan on Saturday. They both planted vegetables.,Zoe gardened with Cameron on Saturday. They both planted vegetables.,N/A,N/A,She grew only flowers.,He grew only flowers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,25,3,2,4,Quinn sailed with Parker and Sage last weekend. They both steered the boat.,Parker sailed with Quinn and Sage last weekend. They both steered the boat.,Quinn sailed with Parker last weekend. They both steered the boat.,N/A,N/A,They only adjusted the sails.,They only adjusted the sails.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,1,3,2,4,Marcus met with Elena and David at the office. They both brought printed agendas.,Elena met with Marcus and David at the office. They both brought printed agendas.,Marcus met with Elena at the office. They both brought printed agendas.,N/A,N/A,He used only his tablet.,She used only her tablet.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,2,3,2,4,Sarah collaborated with Thomas and Julia on the project. They both contributed original ideas.,Thomas collaborated with Sarah and Julia on the project. They both contributed original ideas.,Sarah collaborated with Thomas on the project. They both contributed original ideas.,N/A,N/A,She just implemented others' suggestions.,He just implemented others' suggestions.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,3,3,2,4,James studied with Rachel and Emma for the exam. They both reviewed old notes.,Rachel studied with James and Emma for the exam. They both reviewed old notes.,James studied with Rachel for the exam. They both reviewed old notes.,N/A,N/A,He only read the textbook.,She only read the textbook.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,4,3,2,4,Dr. Chen worked with Patricia and Michael in the laboratory. They both conducted experiments.,Patricia worked with Dr. Chen and Michael in the laboratory. They both conducted experiments.,Dr. Chen worked with Patricia in the laboratory. They both conducted experiments.,N/A,N/A,She only analyzed data.,He only analyzed data.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,5,3,2,4,Maya traveled with Kevin and Lisa to the conference. They both presented their research.,Kevin traveled with Maya and Lisa to the conference. They both presented their research.,Maya traveled with Kevin to the conference. They both presented their research.,N/A,N/A,She only attended as audience.,He only attended as audience.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,6,3,2,4,Robert exercised with Amanda and Carlos at the gym. They both lifted weights.,Amanda exercised with Robert and Carlos at the gym. They both lifted weights.,Robert exercised with Amanda at the gym. They both lifted weights.,N/A,N/A,He stuck to cardio only.,She stuck to cardio only.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_joint_and,Claude Sonnet 4.5,7,3,2,4,Sophie practiced with Daniel and Nina for the recital. They both played from memory.,Daniel practiced with Sophie and Nina for the recital. They both played from memory.,Sophie practiced with Daniel for the recital. They both played from memory.,N/A,N/A,She read from the sheet music.,He read from the sheet music.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
