model_source,condition,sub_cond,item,test_name,test_definition,LLH_left,LLH_right,logOdds,test_passed
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,4,test_3,2|1>2|2,-5.53125,-5.375,-0.15625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,4,test_4,2|1>2|3,-5.53125,-5.65625,0.125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,5,test_1,1|1>1|2,-3.65625,-4.1875,0.53125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,5,test_2,1|1>1|3,-3.65625,-4.375,0.71875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,5,test_3,2|1>2|2,-4.28125,-4.28125,0.0,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,5,test_4,2|1>2|3,-4.28125,-4.59375,0.3125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,6,test_1,1|1>1|2,-3.328125,-4.5625,1.234375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,6,test_2,1|1>1|3,-3.328125,-4.53125,1.203125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,6,test_3,2|1>2|2,-4.28125,-3.71875,-0.5625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,6,test_4,2|1>2|3,-4.28125,-4.90625,0.625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,7,test_1,1|1>1|2,-4.4375,-4.3125,-0.125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,7,test_2,1|1>1|3,-4.4375,-5.78125,1.34375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,7,test_3,2|1>2|2,-3.921875,-4.0625,0.140625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,7,test_4,2|1>2|3,-3.921875,-4.875,0.953125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,8,test_1,1|1>1|2,-2.65625,-2.953125,0.296875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,8,test_2,1|1>1|3,-2.65625,-3.09375,0.4375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,8,test_3,2|1>2|2,-4.8125,-4.4375,-0.375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,8,test_4,2|1>2|3,-4.8125,-5.53125,0.71875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,9,test_1,1|1>1|2,-3.40625,-3.421875,0.015625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,9,test_2,1|1>1|3,-3.40625,-4.375,0.96875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,9,test_3,2|1>2|2,-3.546875,-2.984375,-0.5625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,9,test_4,2|1>2|3,-3.546875,-4.65625,1.109375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,10,test_1,1|1>1|2,-3.296875,-3.71875,0.421875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,10,test_2,1|1>1|3,-3.296875,-3.75,0.453125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,10,test_3,2|1>2|2,-4.125,-3.546875,-0.578125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,10,test_4,2|1>2|3,-4.125,-4.3125,0.1875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,11,test_1,1|1>1|2,-3.21875,-3.59375,0.375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,11,test_2,1|1>1|3,-3.21875,-3.953125,0.734375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,11,test_3,2|1>2|2,-3.828125,-3.34375,-0.484375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,11,test_4,2|1>2|3,-3.828125,-4.21875,0.390625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,12,test_1,1|1>1|2,-4.875,-4.78125,-0.09375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,12,test_2,1|1>1|3,-4.875,-5.5625,0.6875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,12,test_3,2|1>2|2,-4.21875,-3.859375,-0.359375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,12,test_4,2|1>2|3,-4.21875,-4.65625,0.4375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,13,test_1,1|1>1|2,-3.5,-4.1875,0.6875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,13,test_2,1|1>1|3,-3.5,-5.0,1.5,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,13,test_3,2|1>2|2,-4.125,-3.671875,-0.453125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,13,test_4,2|1>2|3,-4.125,-5.09375,0.96875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,14,test_1,1|1>1|2,-2.828125,-3.046875,0.21875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,14,test_2,1|1>1|3,-2.828125,-3.6875,0.859375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,14,test_3,2|1>2|2,-3.65625,-3.578125,-0.078125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,14,test_4,2|1>2|3,-3.65625,-3.921875,0.265625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,15,test_1,1|1>1|2,-3.421875,-4.46875,1.046875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,15,test_2,1|1>1|3,-3.421875,-4.3125,0.890625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,15,test_3,2|1>2|2,-4.34375,-4.71875,0.375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,15,test_4,2|1>2|3,-4.34375,-5.375,1.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,16,test_1,1|1>1|2,-2.40625,-3.0625,0.65625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,16,test_2,1|1>1|3,-2.40625,-3.5625,1.15625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,16,test_3,2|1>2|2,-4.59375,-4.0625,-0.53125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,16,test_4,2|1>2|3,-4.59375,-4.625,0.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,17,test_1,1|1>1|2,-3.484375,-3.359375,-0.125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,17,test_2,1|1>1|3,-3.484375,-4.03125,0.546875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,17,test_3,2|1>2|2,-3.828125,-3.5,-0.328125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,17,test_4,2|1>2|3,-3.828125,-4.5,0.671875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,18,test_1,1|1>1|2,-4.59375,-6.375,1.78125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,18,test_2,1|1>1|3,-4.59375,-5.21875,0.625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,18,test_3,2|1>2|2,-4.40625,-4.6875,0.28125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,18,test_4,2|1>2|3,-4.40625,-4.90625,0.5,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,19,test_1,1|1>1|2,-3.28125,-4.53125,1.25,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,19,test_2,1|1>1|3,-3.28125,-4.3125,1.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,19,test_3,2|1>2|2,-5.78125,-4.65625,-1.125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,19,test_4,2|1>2|3,-5.78125,-6.0,0.21875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,20,test_1,1|1>1|2,-3.9375,-4.9375,1.0,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,20,test_2,1|1>1|3,-3.9375,-5.5625,1.625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,20,test_3,2|1>2|2,-3.46875,-3.75,0.28125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,20,test_4,2|1>2|3,-3.46875,-4.625,1.15625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,21,test_1,1|1>1|2,-3.265625,-4.78125,1.515625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,21,test_2,1|1>1|3,-3.265625,-4.875,1.609375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,21,test_3,2|1>2|2,-5.21875,-4.8125,-0.40625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,21,test_4,2|1>2|3,-5.21875,-5.78125,0.5625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,22,test_1,1|1>1|2,-4.28125,-4.75,0.46875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,22,test_2,1|1>1|3,-4.28125,-4.5625,0.28125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,22,test_3,2|1>2|2,-4.65625,-3.4375,-1.21875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,22,test_4,2|1>2|3,-4.65625,-4.78125,0.125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,23,test_1,1|1>1|2,-2.734375,-3.09375,0.359375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,23,test_2,1|1>1|3,-2.734375,-3.40625,0.671875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,23,test_3,2|1>2|2,-3.671875,-3.640625,-0.03125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,23,test_4,2|1>2|3,-3.671875,-4.15625,0.484375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,24,test_1,1|1>1|2,-3.75,-5.15625,1.40625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,24,test_2,1|1>1|3,-3.75,-5.34375,1.59375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,24,test_3,2|1>2|2,-4.09375,-3.375,-0.71875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,24,test_4,2|1>2|3,-4.09375,-4.84375,0.75,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,25,test_1,1|1>1|2,-2.34375,-3.65625,1.3125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,25,test_2,1|1>1|3,-2.34375,-3.671875,1.328125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,25,test_3,2|1>2|2,-3.828125,-3.3125,-0.515625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_and,25,test_4,2|1>2|3,-3.828125,-4.375,0.546875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,4,test_1,1|1>1|2,-3.515625,-3.515625,0.0,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,4,test_2,1|1>1|3,-3.515625,-3.203125,-0.3125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,4,test_3,2|1>2|2,-4.15625,-3.234375,-0.921875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,4,test_4,2|1>2|3,-4.15625,-3.640625,-0.515625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,5,test_1,1|1>1|2,-3.65625,-3.78125,0.125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,5,test_2,1|1>1|3,-3.65625,-3.421875,-0.234375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,5,test_3,2|1>2|2,-4.6875,-4.4375,-0.25,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,5,test_4,2|1>2|3,-4.6875,-4.375,-0.3125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,6,test_1,1|1>1|2,-2.609375,-2.390625,-0.21875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,6,test_2,1|1>1|3,-2.609375,-2.375,-0.234375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,6,test_3,2|1>2|2,-2.390625,-2.734375,0.34375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,6,test_4,2|1>2|3,-2.390625,-2.296875,-0.09375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,12,test_1,1|1>1|2,-4.4375,-4.96875,0.53125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,12,test_2,1|1>1|3,-4.4375,-4.75,0.3125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,12,test_3,2|1>2|2,-4.1875,-5.28125,1.09375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,12,test_4,2|1>2|3,-4.1875,-4.65625,0.46875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,15,test_1,1|1>1|2,-4.9375,-5.15625,0.21875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,15,test_2,1|1>1|3,-4.9375,-4.84375,-0.09375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,15,test_3,2|1>2|2,-4.21875,-5.78125,1.5625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,15,test_4,2|1>2|3,-4.21875,-4.53125,0.3125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,1,test_1,1|1>1|2,-4.65625,-4.96875,0.3125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,1,test_2,1|1>1|3,-4.65625,-4.65625,0.0,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,1,test_3,2|1>2|2,-2.96875,-2.90625,-0.0625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,1,test_4,2|1>2|3,-2.96875,-4.0625,1.09375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,2,test_1,1|1>1|2,-4.46875,-3.921875,-0.546875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,2,test_2,1|1>1|3,-4.46875,-5.59375,1.125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,2,test_3,2|1>2|2,-3.5,-3.203125,-0.296875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,2,test_4,2|1>2|3,-3.5,-4.875,1.375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,4,test_1,1|1>1|2,-3.25,-3.59375,0.34375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,4,test_2,1|1>1|3,-3.25,-3.78125,0.53125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,4,test_3,2|1>2|2,-3.546875,-3.6875,0.140625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,4,test_4,2|1>2|3,-3.546875,-5.375,1.828125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,5,test_1,1|1>1|2,-3.46875,-3.328125,-0.140625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,5,test_2,1|1>1|3,-3.46875,-4.40625,0.9375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,5,test_3,2|1>2|2,-3.453125,-3.4375,-0.015625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,5,test_4,2|1>2|3,-3.453125,-5.0625,1.609375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,7,test_1,1|1>1|2,-4.6875,-4.8125,0.125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,7,test_2,1|1>1|3,-4.6875,-5.375,0.6875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,7,test_3,2|1>2|2,-3.671875,-3.625,-0.046875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,7,test_4,2|1>2|3,-3.671875,-4.9375,1.265625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,9,test_1,1|1>1|2,-2.5,-3.21875,0.71875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,9,test_2,1|1>1|3,-2.5,-3.6875,1.1875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,9,test_3,2|1>2|2,-3.078125,-2.96875,-0.109375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,9,test_4,2|1>2|3,-3.078125,-4.5625,1.484375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,12,test_1,1|1>1|2,-4.15625,-3.828125,-0.328125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,12,test_2,1|1>1|3,-4.15625,-5.125,0.96875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,12,test_3,2|1>2|2,-3.859375,-3.421875,-0.4375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,12,test_4,2|1>2|3,-3.859375,-5.3125,1.453125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,23,test_1,1|1>1|2,-2.578125,-2.640625,0.0625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,23,test_2,1|1>1|3,-2.578125,-3.546875,0.96875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,23,test_3,2|1>2|2,-3.203125,-3.296875,0.09375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_percep_near,23,test_4,2|1>2|3,-3.203125,-4.75,1.546875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,1,test_1,1|1>1|2,-5.9375,-4.71875,-1.21875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,1,test_2,1|1>1|3,-5.9375,-6.59375,0.65625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,1,test_3,2|1>2|2,-5.28125,-5.53125,0.25,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,1,test_4,2|1>2|3,-5.28125,-6.40625,1.125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,2,test_1,1|1>1|2,-3.9375,-4.28125,0.34375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,2,test_2,1|1>1|3,-3.9375,-4.46875,0.53125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,2,test_3,2|1>2|2,-4.4375,-4.40625,-0.03125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,2,test_4,2|1>2|3,-4.4375,-4.46875,0.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,3,test_1,1|1>1|2,-2.796875,-2.390625,-0.40625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,3,test_2,1|1>1|3,-2.796875,-2.90625,0.109375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,3,test_3,2|1>2|2,-2.46875,-2.421875,-0.046875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,3,test_4,2|1>2|3,-2.46875,-2.78125,0.3125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,4,test_1,1|1>1|2,-3.296875,-3.953125,0.65625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,4,test_2,1|1>1|3,-3.296875,-3.4375,0.140625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,4,test_3,2|1>2|2,-3.140625,-3.625,0.484375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,4,test_4,2|1>2|3,-3.140625,-3.171875,0.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,5,test_1,1|1>1|2,-4.28125,-4.3125,0.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,5,test_2,1|1>1|3,-4.28125,-5.09375,0.8125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,5,test_3,2|1>2|2,-4.59375,-4.625,0.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,5,test_4,2|1>2|3,-4.59375,-4.9375,0.34375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,6,test_1,1|1>1|2,-4.90625,-5.34375,0.4375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,6,test_2,1|1>1|3,-4.90625,-5.15625,0.25,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,6,test_3,2|1>2|2,-4.6875,-5.4375,0.75,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,6,test_4,2|1>2|3,-4.6875,-5.1875,0.5,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,7,test_1,1|1>1|2,-2.3125,-2.171875,-0.140625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,7,test_2,1|1>1|3,-2.3125,-2.015625,-0.296875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,7,test_3,2|1>2|2,-2.125,-2.203125,0.078125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,7,test_4,2|1>2|3,-2.125,-1.9140625,-0.2109375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,8,test_1,1|1>1|2,-3.65625,-3.265625,-0.390625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,8,test_2,1|1>1|3,-3.65625,-4.125,0.46875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,8,test_3,2|1>2|2,-3.171875,-3.546875,0.375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,8,test_4,2|1>2|3,-3.171875,-3.484375,0.3125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,9,test_1,1|1>1|2,-4.53125,-3.984375,-0.546875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,9,test_2,1|1>1|3,-4.53125,-4.25,-0.28125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,9,test_3,2|1>2|2,-4.4375,-3.796875,-0.640625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,9,test_4,2|1>2|3,-4.4375,-4.1875,-0.25,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,10,test_1,1|1>1|2,-5.21875,-5.0,-0.21875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,10,test_2,1|1>1|3,-5.21875,-5.71875,0.5,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,10,test_3,2|1>2|2,-4.96875,-5.59375,0.625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,10,test_4,2|1>2|3,-4.96875,-5.625,0.65625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,11,test_1,1|1>1|2,-4.0,-4.15625,0.15625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,11,test_2,1|1>1|3,-4.0,-4.71875,0.71875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,11,test_3,2|1>2|2,-4.03125,-4.21875,0.1875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,11,test_4,2|1>2|3,-4.03125,-5.4375,1.40625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,12,test_1,1|1>1|2,-2.71875,-3.515625,0.796875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,12,test_2,1|1>1|3,-2.71875,-3.5,0.78125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,12,test_3,2|1>2|2,-3.34375,-4.15625,0.8125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,12,test_4,2|1>2|3,-3.34375,-3.578125,0.234375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,13,test_1,1|1>1|2,-4.40625,-4.46875,0.0625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,13,test_2,1|1>1|3,-4.40625,-4.6875,0.28125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,13,test_3,2|1>2|2,-4.4375,-3.953125,-0.484375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,13,test_4,2|1>2|3,-4.4375,-4.28125,-0.15625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,14,test_1,1|1>1|2,-5.0625,-4.84375,-0.21875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,14,test_2,1|1>1|3,-5.0625,-4.96875,-0.09375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,14,test_3,2|1>2|2,-4.625,-4.8125,0.1875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,14,test_4,2|1>2|3,-4.625,-4.75,0.125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,15,test_1,1|1>1|2,-7.84375,-7.6875,-0.15625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,15,test_2,1|1>1|3,-7.84375,-7.59375,-0.25,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,15,test_3,2|1>2|2,-7.5,-7.75,0.25,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,15,test_4,2|1>2|3,-7.5,-7.3125,-0.1875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,16,test_1,1|1>1|2,-3.453125,-3.546875,0.09375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,16,test_2,1|1>1|3,-3.453125,-3.5,0.046875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,16,test_3,2|1>2|2,-3.46875,-3.546875,0.078125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,16,test_4,2|1>2|3,-3.46875,-3.46875,0.0,False
