model_source,condition,sub_cond,item,test_name,test_definition,LLH_left,LLH_right,logOdds,test_passed
gpt2,split_reference,split-ref_percep_and,13,test_1,1|1>1|2,-4.268400192260742,-4.707890033721924,0.43948984146118164,True
gpt2,split_reference,split-ref_percep_and,13,test_2,1|1>1|3,-4.268400192260742,-5.204917907714844,0.9365177154541016,True
gpt2,split_reference,split-ref_percep_and,13,test_3,2|1>2|2,-4.226696014404297,-3.9982705116271973,-0.2284255027770996,False
gpt2,split_reference,split-ref_percep_and,13,test_4,2|1>2|3,-4.226696014404297,-4.92333459854126,0.6966385841369629,True
gpt2,split_reference,split-ref_percep_and,14,test_1,1|1>1|2,-3.31192684173584,-3.88458514213562,0.5726583003997803,True
gpt2,split_reference,split-ref_percep_and,14,test_2,1|1>1|3,-3.31192684173584,-4.176787853240967,0.864861011505127,True
gpt2,split_reference,split-ref_percep_and,14,test_3,2|1>2|2,-4.472652912139893,-4.220638751983643,-0.25201416015625,False
gpt2,split_reference,split-ref_percep_and,14,test_4,2|1>2|3,-4.472652912139893,-5.137157917022705,0.6645050048828125,True
gpt2,split_reference,split-ref_percep_and,15,test_1,1|1>1|2,-3.565321207046509,-4.109194278717041,0.5438730716705322,True
gpt2,split_reference,split-ref_percep_and,15,test_2,1|1>1|3,-3.565321207046509,-4.479084491729736,0.9137632846832275,True
gpt2,split_reference,split-ref_percep_and,15,test_3,2|1>2|2,-5.26900053024292,-4.66679048538208,-0.6022100448608398,False
gpt2,split_reference,split-ref_percep_and,15,test_4,2|1>2|3,-5.26900053024292,-6.085935592651367,0.8169350624084473,True
gpt2,split_reference,split-ref_percep_and,16,test_1,1|1>1|2,-3.356555938720703,-3.6318302154541016,0.27527427673339844,True
gpt2,split_reference,split-ref_percep_and,16,test_2,1|1>1|3,-3.356555938720703,-4.112606525421143,0.7560505867004395,True
gpt2,split_reference,split-ref_percep_and,16,test_3,2|1>2|2,-4.763062477111816,-4.402188301086426,-0.3608741760253906,False
gpt2,split_reference,split-ref_percep_and,16,test_4,2|1>2|3,-4.763062477111816,-5.5573410987854,0.794278621673584,True
gpt2,split_reference,split-ref_percep_and,17,test_1,1|1>1|2,-3.7117879390716553,-3.843669891357422,0.1318819522857666,True
gpt2,split_reference,split-ref_percep_and,17,test_2,1|1>1|3,-3.7117879390716553,-4.212831497192383,0.5010435581207275,True
gpt2,split_reference,split-ref_percep_and,17,test_3,2|1>2|2,-4.658249855041504,-4.272948741912842,-0.3853011131286621,False
gpt2,split_reference,split-ref_percep_and,17,test_4,2|1>2|3,-4.658249855041504,-5.0160908699035645,0.35784101486206055,True
gpt2,split_reference,split-ref_percep_and,18,test_1,1|1>1|2,-5.0139288902282715,-5.858614444732666,0.8446855545043945,True
gpt2,split_reference,split-ref_percep_and,18,test_2,1|1>1|3,-5.0139288902282715,-5.419111728668213,0.4051828384399414,True
gpt2,split_reference,split-ref_percep_and,18,test_3,2|1>2|2,-4.685474872589111,-4.5444207191467285,-0.1410541534423828,False
gpt2,split_reference,split-ref_percep_and,18,test_4,2|1>2|3,-4.685474872589111,-5.109213829040527,0.423738956451416,True
gpt2,split_reference,split-ref_percep_and,19,test_1,1|1>1|2,-3.602794647216797,-4.312422752380371,0.7096281051635742,True
gpt2,split_reference,split-ref_percep_and,19,test_2,1|1>1|3,-3.602794647216797,-4.3928141593933105,0.7900195121765137,True
gpt2,split_reference,split-ref_percep_and,19,test_3,2|1>2|2,-4.929474830627441,-4.321682453155518,-0.6077923774719238,False
gpt2,split_reference,split-ref_percep_and,19,test_4,2|1>2|3,-4.929474830627441,-5.703368663787842,0.7738938331604004,True
gpt2,split_reference,split-ref_percep_and,20,test_1,1|1>1|2,-3.920069932937622,-4.703789710998535,0.7837197780609131,True
gpt2,split_reference,split-ref_percep_and,20,test_2,1|1>1|3,-3.920069932937622,-5.251520156860352,1.3314502239227295,True
gpt2,split_reference,split-ref_percep_and,20,test_3,2|1>2|2,-4.43671989440918,-4.076295375823975,-0.3604245185852051,False
gpt2,split_reference,split-ref_percep_and,20,test_4,2|1>2|3,-4.43671989440918,-5.4813055992126465,1.0445857048034668,True
gpt2,split_reference,split-ref_percep_and,21,test_1,1|1>1|2,-4.063429832458496,-4.767237663269043,0.7038078308105469,True
gpt2,split_reference,split-ref_percep_and,21,test_2,1|1>1|3,-4.063429832458496,-5.097781658172607,1.0343518257141113,True
gpt2,split_reference,split-ref_percep_and,21,test_3,2|1>2|2,-5.011889457702637,-4.330885887145996,-0.6810035705566406,False
gpt2,split_reference,split-ref_percep_and,21,test_4,2|1>2|3,-5.011889457702637,-5.84613561630249,0.8342461585998535,True
gpt2,split_reference,split-ref_percep_and,22,test_1,1|1>1|2,-4.483605861663818,-5.400803565979004,0.9171977043151855,True
gpt2,split_reference,split-ref_percep_and,22,test_2,1|1>1|3,-4.483605861663818,-5.150195598602295,0.6665897369384766,True
gpt2,split_reference,split-ref_percep_and,22,test_3,2|1>2|2,-4.888978004455566,-4.21998405456543,-0.6689939498901367,False
gpt2,split_reference,split-ref_percep_and,22,test_4,2|1>2|3,-4.888978004455566,-5.2866315841674805,0.39765357971191406,True
gpt2,split_reference,split-ref_percep_and,23,test_1,1|1>1|2,-3.7856147289276123,-3.9569365978240967,0.17132186889648438,True
gpt2,split_reference,split-ref_percep_and,23,test_2,1|1>1|3,-3.7856147289276123,-4.595600605010986,0.809985876083374,True
gpt2,split_reference,split-ref_percep_and,23,test_3,2|1>2|2,-4.25476598739624,-4.125255584716797,-0.12951040267944336,False
gpt2,split_reference,split-ref_percep_and,23,test_4,2|1>2|3,-4.25476598739624,-4.9366302490234375,0.6818642616271973,True
gpt2,split_reference,split-ref_percep_and,24,test_1,1|1>1|2,-4.795648097991943,-5.610595703125,0.8149476051330566,True
gpt2,split_reference,split-ref_percep_and,24,test_2,1|1>1|3,-4.795648097991943,-5.901574611663818,1.105926513671875,True
gpt2,split_reference,split-ref_percep_and,24,test_3,2|1>2|2,-4.284915447235107,-4.0586628913879395,-0.22625255584716797,False
gpt2,split_reference,split-ref_percep_and,24,test_4,2|1>2|3,-4.284915447235107,-4.999928951263428,0.7150135040283203,True
gpt2,split_reference,split-ref_percep_and,25,test_1,1|1>1|2,-3.546975612640381,-3.884396553039551,0.3374209403991699,True
gpt2,split_reference,split-ref_percep_and,25,test_2,1|1>1|3,-3.546975612640381,-4.224815368652344,0.6778397560119629,True
gpt2,split_reference,split-ref_percep_and,25,test_3,2|1>2|2,-4.760385513305664,-4.326575756072998,-0.433809757232666,False
gpt2,split_reference,split-ref_percep_and,25,test_4,2|1>2|3,-4.760385513305664,-5.447594165802002,0.6872086524963379,True
gpt2,split_reference,split-ref_percep_near,4,test_1,1|1>1|2,-5.108130931854248,-4.813331604003906,-0.2947993278503418,False
gpt2,split_reference,split-ref_percep_near,4,test_2,1|1>1|3,-5.108130931854248,-5.026825428009033,-0.08130550384521484,False
gpt2,split_reference,split-ref_percep_near,4,test_3,2|1>2|2,-5.337908744812012,-5.042086601257324,-0.2958221435546875,False
gpt2,split_reference,split-ref_percep_near,4,test_4,2|1>2|3,-5.337908744812012,-5.39426326751709,0.056354522705078125,True
gpt2,split_reference,split-ref_percep_near,5,test_1,1|1>1|2,-5.553390026092529,-5.56669807434082,0.013308048248291016,True
gpt2,split_reference,split-ref_percep_near,5,test_2,1|1>1|3,-5.553390026092529,-5.5433173179626465,-0.010072708129882812,False
gpt2,split_reference,split-ref_percep_near,5,test_3,2|1>2|2,-5.647262096405029,-5.826821804046631,0.17955970764160156,True
gpt2,split_reference,split-ref_percep_near,5,test_4,2|1>2|3,-5.647262096405029,-5.542347431182861,-0.10491466522216797,False
gpt2,split_reference,split-ref_percep_near,6,test_1,1|1>1|2,-3.9766998291015625,-4.002307891845703,0.025608062744140625,True
gpt2,split_reference,split-ref_percep_near,6,test_2,1|1>1|3,-3.9766998291015625,-4.047842979431152,0.07114315032958984,True
gpt2,split_reference,split-ref_percep_near,6,test_3,2|1>2|2,-4.02996826171875,-4.0790581703186035,0.049089908599853516,True
gpt2,split_reference,split-ref_percep_near,6,test_4,2|1>2|3,-4.02996826171875,-3.803016185760498,-0.22695207595825195,False
gpt2,split_reference,split-ref_percep_near,12,test_1,1|1>1|2,-6.188765525817871,-5.863470077514648,-0.32529544830322266,False
gpt2,split_reference,split-ref_percep_near,12,test_2,1|1>1|3,-6.188765525817871,-6.052653789520264,-0.13611173629760742,False
gpt2,split_reference,split-ref_percep_near,12,test_3,2|1>2|2,-6.0406293869018555,-6.456964015960693,0.4163346290588379,True
gpt2,split_reference,split-ref_percep_near,12,test_4,2|1>2|3,-6.0406293869018555,-5.751164436340332,-0.28946495056152344,False
gpt2,split_reference,split-ref_percep_near,15,test_1,1|1>1|2,-5.8735127449035645,-5.722438335418701,-0.15107440948486328,False
gpt2,split_reference,split-ref_percep_near,15,test_2,1|1>1|3,-5.8735127449035645,-5.629604339599609,-0.24390840530395508,False
gpt2,split_reference,split-ref_percep_near,15,test_3,2|1>2|2,-6.0435566902160645,-6.02023458480835,-0.023322105407714844,False
gpt2,split_reference,split-ref_percep_near,15,test_4,2|1>2|3,-6.0435566902160645,-5.720274448394775,-0.32328224182128906,False
gpt2,split_reference,split-ref_percep_near,1,test_1,1|1>1|2,-4.444881916046143,-5.648250102996826,1.2033681869506836,True
gpt2,split_reference,split-ref_percep_near,1,test_2,1|1>1|3,-4.444881916046143,-5.227048397064209,0.7821664810180664,True
gpt2,split_reference,split-ref_percep_near,1,test_3,2|1>2|2,-3.6344892978668213,-3.4449522495269775,-0.18953704833984375,False
gpt2,split_reference,split-ref_percep_near,1,test_4,2|1>2|3,-3.6344892978668213,-4.609443187713623,0.9749538898468018,True
gpt2,split_reference,split-ref_percep_near,2,test_1,1|1>1|2,-4.339073657989502,-4.841953277587891,0.5028796195983887,True
gpt2,split_reference,split-ref_percep_near,2,test_2,1|1>1|3,-4.339073657989502,-5.325312614440918,0.986238956451416,True
gpt2,split_reference,split-ref_percep_near,2,test_3,2|1>2|2,-4.474839687347412,-4.163294315338135,-0.31154537200927734,False
gpt2,split_reference,split-ref_percep_near,2,test_4,2|1>2|3,-4.474839687347412,-5.473911285400391,0.9990715980529785,True
gpt2,split_reference,split-ref_percep_near,4,test_1,1|1>1|2,-3.8518447875976562,-4.435795783996582,0.5839509963989258,True
gpt2,split_reference,split-ref_percep_near,4,test_2,1|1>1|3,-3.8518447875976562,-4.447909832000732,0.5960650444030762,True
gpt2,split_reference,split-ref_percep_near,4,test_3,2|1>2|2,-4.291079521179199,-4.058075428009033,-0.23300409317016602,False
gpt2,split_reference,split-ref_percep_near,4,test_4,2|1>2|3,-4.291079521179199,-5.548811912536621,1.2577323913574219,True
gpt2,split_reference,split-ref_percep_near,5,test_1,1|1>1|2,-4.391095161437988,-4.566965579986572,0.17587041854858398,True
gpt2,split_reference,split-ref_percep_near,5,test_2,1|1>1|3,-4.391095161437988,-5.127720355987549,0.7366251945495605,True
gpt2,split_reference,split-ref_percep_near,5,test_3,2|1>2|2,-4.277817726135254,-3.9646477699279785,-0.3131699562072754,False
gpt2,split_reference,split-ref_percep_near,5,test_4,2|1>2|3,-4.277817726135254,-5.411772727966309,1.1339550018310547,True
gpt2,split_reference,split-ref_percep_near,7,test_1,1|1>1|2,-4.851383209228516,-5.7292680740356445,0.8778848648071289,True
gpt2,split_reference,split-ref_percep_near,7,test_2,1|1>1|3,-4.851383209228516,-5.680058479309082,0.8286752700805664,True
gpt2,split_reference,split-ref_percep_near,7,test_3,2|1>2|2,-3.835392951965332,-3.350395917892456,-0.484997034072876,False
gpt2,split_reference,split-ref_percep_near,7,test_4,2|1>2|3,-3.835392951965332,-4.829262733459473,0.9938697814941406,True
gpt2,split_reference,split-ref_percep_near,9,test_1,1|1>1|2,-3.3769288063049316,-4.417610168457031,1.0406813621520996,True
gpt2,split_reference,split-ref_percep_near,9,test_2,1|1>1|3,-3.3769288063049316,-4.450412750244141,1.073483943939209,True
gpt2,split_reference,split-ref_percep_near,9,test_3,2|1>2|2,-3.903035879135132,-3.29838490486145,-0.6046509742736816,False
gpt2,split_reference,split-ref_percep_near,9,test_4,2|1>2|3,-3.903035879135132,-4.971500873565674,1.068464994430542,True
gpt2,split_reference,split-ref_percep_near,12,test_1,1|1>1|2,-4.131613254547119,-4.8002848625183105,0.6686716079711914,True
gpt2,split_reference,split-ref_percep_near,12,test_2,1|1>1|3,-4.131613254547119,-4.658712387084961,0.5270991325378418,True
gpt2,split_reference,split-ref_percep_near,12,test_3,2|1>2|2,-3.9536550045013428,-3.456315517425537,-0.49733948707580566,False
gpt2,split_reference,split-ref_percep_near,12,test_4,2|1>2|3,-3.9536550045013428,-5.0643696784973145,1.1107146739959717,True
gpt2,split_reference,split-ref_percep_near,23,test_1,1|1>1|2,-3.2615671157836914,-3.4955174922943115,0.23395037651062012,True
gpt2,split_reference,split-ref_percep_near,23,test_2,1|1>1|3,-3.2615671157836914,-4.02863883972168,0.7670717239379883,True
gpt2,split_reference,split-ref_percep_near,23,test_3,2|1>2|2,-4.006501197814941,-3.626828670501709,-0.3796725273132324,False
gpt2,split_reference,split-ref_percep_near,23,test_4,2|1>2|3,-4.006501197814941,-5.261399745941162,1.2548985481262207,True
gpt2,split_reference,split-ref_joint_and,1,test_1,1|1>1|2,-6.0317864418029785,-6.232746124267578,0.2009596824645996,True
gpt2,split_reference,split-ref_joint_and,1,test_2,1|1>1|3,-6.0317864418029785,-5.7851715087890625,-0.24661493301391602,False
gpt2,split_reference,split-ref_joint_and,1,test_3,2|1>2|2,-5.93063497543335,-5.9843926429748535,0.053757667541503906,True
gpt2,split_reference,split-ref_joint_and,1,test_4,2|1>2|3,-5.93063497543335,-5.719672679901123,-0.21096229553222656,False
gpt2,split_reference,split-ref_joint_and,2,test_1,1|1>1|2,-7.101870059967041,-6.979403018951416,-0.122467041015625,False
gpt2,split_reference,split-ref_joint_and,2,test_2,1|1>1|3,-7.101870059967041,-7.002732276916504,-0.09913778305053711,False
gpt2,split_reference,split-ref_joint_and,2,test_3,2|1>2|2,-7.085532188415527,-7.05340051651001,-0.03213167190551758,False
gpt2,split_reference,split-ref_joint_and,2,test_4,2|1>2|3,-7.085532188415527,-6.8111419677734375,-0.27439022064208984,False
gpt2,split_reference,split-ref_joint_and,3,test_1,1|1>1|2,-5.573768138885498,-5.414601802825928,-0.1591663360595703,False
gpt2,split_reference,split-ref_joint_and,3,test_2,1|1>1|3,-5.573768138885498,-5.395406246185303,-0.1783618927001953,False
gpt2,split_reference,split-ref_joint_and,3,test_3,2|1>2|2,-5.443963527679443,-5.489383697509766,0.045420169830322266,True
gpt2,split_reference,split-ref_joint_and,3,test_4,2|1>2|3,-5.443963527679443,-5.368602275848389,-0.07536125183105469,False
gpt2,split_reference,split-ref_joint_and,4,test_1,1|1>1|2,-7.385531425476074,-7.387121677398682,0.0015902519226074219,True
gpt2,split_reference,split-ref_joint_and,4,test_2,1|1>1|3,-7.385531425476074,-7.056796073913574,-0.3287353515625,False
gpt2,split_reference,split-ref_joint_and,4,test_3,2|1>2|2,-7.293920040130615,-7.417841911315918,0.12392187118530273,True
gpt2,split_reference,split-ref_joint_and,4,test_4,2|1>2|3,-7.293920040130615,-7.125864505767822,-0.16805553436279297,False
gpt2,split_reference,split-ref_joint_and,5,test_1,1|1>1|2,-7.6832594871521,-7.79142951965332,0.1081700325012207,True
gpt2,split_reference,split-ref_joint_and,5,test_2,1|1>1|3,-7.6832594871521,-7.7166595458984375,0.03340005874633789,True
gpt2,split_reference,split-ref_joint_and,5,test_3,2|1>2|2,-7.756633758544922,-7.799630641937256,0.042996883392333984,True
gpt2,split_reference,split-ref_joint_and,5,test_4,2|1>2|3,-7.756633758544922,-7.643054962158203,-0.11357879638671875,False
gpt2,split_reference,split-ref_joint_and,6,test_1,1|1>1|2,-6.033786773681641,-6.099890232086182,0.06610345840454102,True
gpt2,split_reference,split-ref_joint_and,6,test_2,1|1>1|3,-6.033786773681641,-5.97026252746582,-0.06352424621582031,False
gpt2,split_reference,split-ref_joint_and,6,test_3,2|1>2|2,-6.059988498687744,-6.015995502471924,-0.04399299621582031,False
gpt2,split_reference,split-ref_joint_and,6,test_4,2|1>2|3,-6.059988498687744,-5.937610149383545,-0.12237834930419922,False
gpt2,split_reference,split-ref_joint_and,7,test_1,1|1>1|2,-4.7922749519348145,-4.785264015197754,-0.007010936737060547,False
gpt2,split_reference,split-ref_joint_and,7,test_2,1|1>1|3,-4.7922749519348145,-4.9578142166137695,0.16553926467895508,True
gpt2,split_reference,split-ref_joint_and,7,test_3,2|1>2|2,-4.933311462402344,-4.86340856552124,-0.06990289688110352,False
gpt2,split_reference,split-ref_joint_and,7,test_4,2|1>2|3,-4.933311462402344,-5.0300116539001465,0.09670019149780273,True
gpt2,split_reference,split-ref_joint_and,8,test_1,1|1>1|2,-5.059213161468506,-4.982722759246826,-0.07649040222167969,False
gpt2,split_reference,split-ref_joint_and,8,test_2,1|1>1|3,-5.059213161468506,-4.955455780029297,-0.10375738143920898,False
gpt2,split_reference,split-ref_joint_and,8,test_3,2|1>2|2,-4.900957107543945,-4.984598636627197,0.08364152908325195,True
gpt2,split_reference,split-ref_joint_and,8,test_4,2|1>2|3,-4.900957107543945,-4.7217607498168945,-0.17919635772705078,False
gpt2,split_reference,split-ref_joint_and,9,test_1,1|1>1|2,-5.279672145843506,-5.311892509460449,0.03222036361694336,True
gpt2,split_reference,split-ref_joint_and,9,test_2,1|1>1|3,-5.279672145843506,-5.007089138031006,-0.2725830078125,False
gpt2,split_reference,split-ref_joint_and,9,test_3,2|1>2|2,-5.504720687866211,-5.3495330810546875,-0.15518760681152344,False
gpt2,split_reference,split-ref_joint_and,9,test_4,2|1>2|3,-5.504720687866211,-5.299190521240234,-0.20553016662597656,False
gpt2,split_reference,split-ref_joint_and,10,test_1,1|1>1|2,-7.181185722351074,-7.187620639801025,0.006434917449951172,True
gpt2,split_reference,split-ref_joint_and,10,test_2,1|1>1|3,-7.181185722351074,-6.8960089683532715,-0.28517675399780273,False
gpt2,split_reference,split-ref_joint_and,10,test_3,2|1>2|2,-7.446536064147949,-7.305630683898926,-0.14090538024902344,False
gpt2,split_reference,split-ref_joint_and,10,test_4,2|1>2|3,-7.446536064147949,-7.124284267425537,-0.3222517967224121,False
gpt2,split_reference,split-ref_joint_and,11,test_1,1|1>1|2,-5.834410190582275,-6.065069675445557,0.23065948486328125,True
gpt2,split_reference,split-ref_joint_and,11,test_2,1|1>1|3,-5.834410190582275,-5.7274169921875,-0.10699319839477539,False
gpt2,split_reference,split-ref_joint_and,11,test_3,2|1>2|2,-6.0279765129089355,-5.934375762939453,-0.09360074996948242,False
gpt2,split_reference,split-ref_joint_and,11,test_4,2|1>2|3,-6.0279765129089355,-5.843618869781494,-0.1843576431274414,False
gpt2,split_reference,split-ref_joint_and,12,test_1,1|1>1|2,-6.685499668121338,-6.6364850997924805,-0.04901456832885742,False
gpt2,split_reference,split-ref_joint_and,12,test_2,1|1>1|3,-6.685499668121338,-6.630984306335449,-0.05451536178588867,False
gpt2,split_reference,split-ref_joint_and,12,test_3,2|1>2|2,-6.725102424621582,-6.691391944885254,-0.033710479736328125,False
gpt2,split_reference,split-ref_joint_and,12,test_4,2|1>2|3,-6.725102424621582,-6.518726348876953,-0.2063760757446289,False
gpt2,split_reference,split-ref_joint_and,13,test_1,1|1>1|2,-5.573915958404541,-5.549900531768799,-0.024015426635742188,False
gpt2,split_reference,split-ref_joint_and,13,test_2,1|1>1|3,-5.573915958404541,-5.366394519805908,-0.2075214385986328,False
gpt2,split_reference,split-ref_joint_and,13,test_3,2|1>2|2,-5.516208648681641,-5.626470565795898,0.11026191711425781,True
gpt2,split_reference,split-ref_joint_and,13,test_4,2|1>2|3,-5.516208648681641,-5.38052225112915,-0.13568639755249023,False
gpt2,split_reference,split-ref_joint_and,14,test_1,1|1>1|2,-6.182934284210205,-6.100561618804932,-0.08237266540527344,False
gpt2,split_reference,split-ref_joint_and,14,test_2,1|1>1|3,-6.182934284210205,-5.9191460609436035,-0.26378822326660156,False
gpt2,split_reference,split-ref_joint_and,14,test_3,2|1>2|2,-6.269143581390381,-6.3778157234191895,0.1086721420288086,True
gpt2,split_reference,split-ref_joint_and,14,test_4,2|1>2|3,-6.269143581390381,-6.004450798034668,-0.2646927833557129,False
gpt2,split_reference,split-ref_joint_and,15,test_1,1|1>1|2,-6.790645122528076,-6.878393650054932,0.08774852752685547,True
gpt2,split_reference,split-ref_joint_and,15,test_2,1|1>1|3,-6.790645122528076,-6.567455291748047,-0.2231898307800293,False
gpt2,split_reference,split-ref_joint_and,15,test_3,2|1>2|2,-7.039754390716553,-6.959730625152588,-0.08002376556396484,False
gpt2,split_reference,split-ref_joint_and,15,test_4,2|1>2|3,-7.039754390716553,-6.64921760559082,-0.3905367851257324,False
gpt2,split_reference,split-ref_joint_and,16,test_1,1|1>1|2,-6.0608134269714355,-6.273368835449219,0.2125554084777832,True
gpt2,split_reference,split-ref_joint_and,16,test_2,1|1>1|3,-6.0608134269714355,-5.908687591552734,-0.15212583541870117,False
gpt2,split_reference,split-ref_joint_and,16,test_3,2|1>2|2,-6.066526412963867,-6.082494258880615,0.015967845916748047,True
gpt2,split_reference,split-ref_joint_and,16,test_4,2|1>2|3,-6.066526412963867,-5.864256381988525,-0.2022700309753418,False
gpt2,split_reference,split-ref_joint_and,17,test_1,1|1>1|2,-3.958466053009033,-3.9994430541992188,0.04097700119018555,True
gpt2,split_reference,split-ref_joint_and,17,test_2,1|1>1|3,-3.958466053009033,-3.870196580886841,-0.08826947212219238,False
gpt2,split_reference,split-ref_joint_and,17,test_3,2|1>2|2,-4.269870758056641,-4.158737659454346,-0.11113309860229492,False
gpt2,split_reference,split-ref_joint_and,17,test_4,2|1>2|3,-4.269870758056641,-4.034543037414551,-0.23532772064208984,False
gpt2,split_reference,split-ref_joint_and,18,test_1,1|1>1|2,-6.343944549560547,-6.388429641723633,0.04448509216308594,True
gpt2,split_reference,split-ref_joint_and,18,test_2,1|1>1|3,-6.343944549560547,-6.361954212188721,0.018009662628173828,True
gpt2,split_reference,split-ref_joint_and,18,test_3,2|1>2|2,-6.425337314605713,-6.254913330078125,-0.1704239845275879,False
gpt2,split_reference,split-ref_joint_and,18,test_4,2|1>2|3,-6.425337314605713,-6.3983917236328125,-0.02694559097290039,False
gpt2,split_reference,split-ref_joint_and,19,test_1,1|1>1|2,-6.112361431121826,-6.015920162200928,-0.09644126892089844,False
gpt2,split_reference,split-ref_joint_and,19,test_2,1|1>1|3,-6.112361431121826,-6.131425380706787,0.019063949584960938,True
gpt2,split_reference,split-ref_joint_and,19,test_3,2|1>2|2,-6.14269495010376,-6.038200378417969,-0.10449457168579102,False
gpt2,split_reference,split-ref_joint_and,19,test_4,2|1>2|3,-6.14269495010376,-6.070394992828369,-0.07229995727539062,False
gpt2,split_reference,split-ref_joint_and,20,test_1,1|1>1|2,-4.514075756072998,-4.452012538909912,-0.06206321716308594,False
gpt2,split_reference,split-ref_joint_and,20,test_2,1|1>1|3,-4.514075756072998,-4.421370983123779,-0.09270477294921875,False
gpt2,split_reference,split-ref_joint_and,20,test_3,2|1>2|2,-4.388179779052734,-4.245721340179443,-0.14245843887329102,False
gpt2,split_reference,split-ref_joint_and,20,test_4,2|1>2|3,-4.388179779052734,-4.234067916870117,-0.1541118621826172,False
gpt2,split_reference,split-ref_joint_and,21,test_1,1|1>1|2,-6.140644073486328,-5.99215841293335,-0.14848566055297852,False
gpt2,split_reference,split-ref_joint_and,21,test_2,1|1>1|3,-6.140644073486328,-6.0852484703063965,-0.05539560317993164,False
gpt2,split_reference,split-ref_joint_and,21,test_3,2|1>2|2,-6.063449382781982,-5.949976444244385,-0.11347293853759766,False
gpt2,split_reference,split-ref_joint_and,21,test_4,2|1>2|3,-6.063449382781982,-5.894144535064697,-0.16930484771728516,False
gpt2,split_reference,split-ref_joint_and,22,test_1,1|1>1|2,-5.433865547180176,-5.548760414123535,0.11489486694335938,True
gpt2,split_reference,split-ref_joint_and,22,test_2,1|1>1|3,-5.433865547180176,-5.592314720153809,0.1584491729736328,True
gpt2,split_reference,split-ref_joint_and,22,test_3,2|1>2|2,-5.433865547180176,-5.548760414123535,0.11489486694335938,True
gpt2,split_reference,split-ref_joint_and,22,test_4,2|1>2|3,-5.433865547180176,-5.592314720153809,0.1584491729736328,True
gpt2,split_reference,split-ref_joint_and,23,test_1,1|1>1|2,-6.4799370765686035,-6.704601287841797,0.22466421127319336,True
gpt2,split_reference,split-ref_joint_and,23,test_2,1|1>1|3,-6.4799370765686035,-6.2903594970703125,-0.18957757949829102,False
gpt2,split_reference,split-ref_joint_and,23,test_3,2|1>2|2,-6.656565189361572,-6.702033996582031,0.045468807220458984,True
gpt2,split_reference,split-ref_joint_and,23,test_4,2|1>2|3,-6.656565189361572,-6.409780025482178,-0.24678516387939453,False
gpt2,split_reference,split-ref_joint_and,24,test_1,1|1>1|2,-6.08652400970459,-5.95298433303833,-0.13353967666625977,False
gpt2,split_reference,split-ref_joint_and,24,test_2,1|1>1|3,-6.08652400970459,-6.0213117599487305,-0.06521224975585938,False
gpt2,split_reference,split-ref_joint_and,24,test_3,2|1>2|2,-6.146946907043457,-6.305241107940674,0.1582942008972168,True
gpt2,split_reference,split-ref_joint_and,24,test_4,2|1>2|3,-6.146946907043457,-6.03327751159668,-0.11366939544677734,False
gpt2,split_reference,split-ref_joint_and,25,test_1,1|1>1|2,-5.7819390296936035,-5.745231628417969,-0.036707401275634766,False
gpt2,split_reference,split-ref_joint_and,25,test_2,1|1>1|3,-5.7819390296936035,-5.7519307136535645,-0.030008316040039062,False
gpt2,split_reference,split-ref_joint_and,25,test_3,2|1>2|2,-5.7819390296936035,-5.745231628417969,-0.036707401275634766,False
gpt2,split_reference,split-ref_joint_and,25,test_4,2|1>2|3,-5.7819390296936035,-5.7519307136535645,-0.030008316040039062,False
gpt2,split_reference,split-ref_joint_and,1,test_1,1|1>1|2,-6.0317864418029785,-6.232746124267578,0.2009596824645996,True
gpt2,split_reference,split-ref_joint_and,1,test_2,1|1>1|3,-6.0317864418029785,-5.7851715087890625,-0.24661493301391602,False
gpt2,split_reference,split-ref_joint_and,1,test_3,2|1>2|2,-5.93063497543335,-5.9843926429748535,0.053757667541503906,True
gpt2,split_reference,split-ref_joint_and,1,test_4,2|1>2|3,-5.93063497543335,-5.719672679901123,-0.21096229553222656,False
gpt2,split_reference,split-ref_joint_and,2,test_1,1|1>1|2,-7.101870059967041,-6.979403018951416,-0.122467041015625,False
gpt2,split_reference,split-ref_joint_and,2,test_2,1|1>1|3,-7.101870059967041,-7.002732276916504,-0.09913778305053711,False
gpt2,split_reference,split-ref_joint_and,2,test_3,2|1>2|2,-7.085532188415527,-7.05340051651001,-0.03213167190551758,False
gpt2,split_reference,split-ref_joint_and,2,test_4,2|1>2|3,-7.085532188415527,-6.8111419677734375,-0.27439022064208984,False
gpt2,split_reference,split-ref_joint_and,3,test_1,1|1>1|2,-5.573768138885498,-5.414601802825928,-0.1591663360595703,False
gpt2,split_reference,split-ref_joint_and,3,test_2,1|1>1|3,-5.573768138885498,-5.395406246185303,-0.1783618927001953,False
gpt2,split_reference,split-ref_joint_and,3,test_3,2|1>2|2,-5.443963527679443,-5.489383697509766,0.045420169830322266,True
gpt2,split_reference,split-ref_joint_and,3,test_4,2|1>2|3,-5.443963527679443,-5.368602275848389,-0.07536125183105469,False
gpt2,split_reference,split-ref_joint_and,4,test_1,1|1>1|2,-7.385531425476074,-7.387121677398682,0.0015902519226074219,True
gpt2,split_reference,split-ref_joint_and,4,test_2,1|1>1|3,-7.385531425476074,-7.056796073913574,-0.3287353515625,False
